Time,FSC.A,FSC.H,SSC.A
261.4,136445.4,85350,24154.2
261.4,201781.3,116775,30525.6
261.4,94912.7,48960,138016.4
261.4,214624.8,125723,240779.1
261.5,71496.4,42243,121793.0
261.5,194553.0,81938,262143.0
261.6,129013.6,75232,31743.8
261.7,235762.0,119138,175847.7
261.8,185825.6,104975,28355.1
261.8,141687.8,83205,27179.2
262.0,152394.8,77739,31583.1
262.2,87264.8,51930,262143.0
262.2,142504.4,86304,21957.5
262.3,117624.8,76546,218183.4
262.4,175403.3,98966,41227.5
262.4,137152.9,85734,39229.0
262.4,148628.2,95430,37438.3
262.5,79423.5,49919,211287.6
262.7,199560.7,104965,222757.4
262.8,189621.9,112583,29258.4
262.8,152312.2,90514,23641.9
263.0,95351.9,45023,199330.8
263.0,163349.9,105779,27542.9
263.1,144872.5,87905,23247.1
263.2,145414.6,90765,24260.5
263.3,161461.5,98526,34732.1
263.3,81531.8,37002,80527.0
263.3,187638.4,110424,20985.5
263.3,130858.3,83489,229818.7
263.4,194160.7,115542,28244.2
263.5,231024.3,128923,106715.4
263.8,132396.4,70798,26765.6
263.8,177106.0,102492,44185.6
263.8,164119.8,103004,262143.0
264.0,54527.5,36242,18294.3
264.0,184855.3,107677,50397.2
264.3,138223.8,82541,240350.5
264.3,137166.9,82779,15893.5
264.4,112349.6,74965,233356.9
264.5,163406.1,98630,262143.0
264.5,131338.0,83622,18442.8
264.6,81800.9,53540,17986.9
264.6,200903.8,120840,96126.3
264.6,214270.7,122523,91835.2
264.7,186265.5,107657,232962.1
265.0,89722.6,55427,24391.1
265.0,106428.7,60326,257370.1
265.0,56844.8,37648,13103.6
265.0,101332.1,43631,208570.0
265.1,162913.9,92918,33010.9
265.2,175198.1,97197,36242.6
265.2,158138.8,90813,27688.6
265.3,87369.4,55829,17637.2
265.3,150908.2,97725,27600.3
265.4,136530.4,88012,224579.2
265.5,134707.6,81957,24564.1
265.5,144959.1,89284,28805.4
265.5,172334.0,99131,31455.2
265.5,110568.1,73678,25973.1
265.6,63619.9,38968,25318.9
265.6,172426.0,103551,19813.3
265.6,161272.8,96136,20696.9
265.7,176682.5,97640,24935.4
265.8,236506.9,131322,97041.8
265.8,159465.5,91749,27277.9
265.8,147202.4,82033,262143.0
266.0,176422.7,104167,28276.1
266.1,152103.9,81016,25351.8
266.2,89327.9,58010,262143.0
266.5,191709.2,105790,27007.1
266.5,72207.7,35165,25617.8
266.7,65254.0,33098,21513.8
266.7,123528.6,60898,18455.0
266.7,162828.9,89754,30204.1
266.8,171869.1,99357,28421.8
266.9,161598.8,80867,40179.4
266.9,157152.0,88995,33198.0
266.9,128362.3,72223,12037.6
266.9,194030.5,111852,25600.0
267.0,112774.7,64109,34151.1
267.1,176723.0,106603,262143.0
267.1,172582.8,94369,41117.5
267.2,155508.6,95126,22511.1
267.2,87737.5,57820,85965.8
267.2,203648.6,119995,23715.3
267.3,194477.4,102199,32486.4
267.3,54440.9,30954,7104.5
267.4,94960.3,52901,11329.8
267.4,166241.4,95776,26578.5
267.6,56529.7,33023,14689.4
267.6,165480.9,96162,44218.5
267.6,175032.0,100583,262143.0
267.7,186346.7,100962,35365.6
267.8,139212.8,83912,22013.9
267.9,43451.5,30781,11517.8
267.9,163318.0,98492,12020.7
268.0,218571.6,98322,102970.4
268.0,132471.3,87492,244054.1
268.1,215177.0,124278,50584.2
268.1,185168.9,105507,44970.5
268.2,174062.5,103860,22144.5
268.3,172683.4,93474,27273.2
268.3,143436.5,86410,22394.6
268.3,219784.5,124244,203087.0
268.4,154245.8,89385,211384.4
268.6,110976.8,57331,34971.8
268.7,209451.8,113747,39870.1
268.7,62107.5,39084,14525.8
268.7,122952.2,75812,36714.5
268.8,58616.2,38847,262143.0
268.9,154558.5,90380,34039.3
268.9,79921.1,54325,19565.2
269.3,114759.8,52195,262143.0
269.3,163805.5,93857,22347.6
269.4,208256.9,113841,27241.2
269.4,100088.0,63478,215405.7
269.4,47792.9,30477,20205.3
269.5,122312.6,76776,33395.4
269.5,146697.7,83011,33370.9
269.5,224133.0,117865,74300.4
269.5,152107.8,86548,34817.6
269.5,137851.0,85385,262143.0
269.6,133586.7,84153,17892.0
269.6,197601.3,100448,24741.7
270.0,229069.6,138320,47435.2
270.0,165246.9,94499,262143.0
270.0,165903.7,96730,26955.4
270.3,95075.0,59418,241935.3
270.3,131694.4,80907,26084.1
270.3,146278.1,87944,17430.4
270.4,194667.7,107627,33062.6
270.4,96036.7,59735,24022.6
270.5,148035.4,90434,21193.2
270.5,57936.8,33024,14979.8
270.6,182152.6,96905,37510.7
270.9,169084.5,89503,31902.7
271.0,171018.1,96978,14645.2
271.0,48834.2,30616,11155.0
271.1,121386.7,59114,262143.0
271.2,177240.2,98922,38150.8
271.2,129622.0,62987,87437.9
271.3,167320.1,97958,32614.2
271.4,126059.7,69043,241272.6
271.4,173345.6,105605,27246.8
271.4,121633.2,74475,23057.3
271.4,94212.3,51315,253471.9
271.4,162740.0,94250,22092.8
271.7,150416.8,82862,36466.4
271.7,130665.6,76077,56084.2
271.8,170444.8,96107,28347.6
271.9,191078.9,109141,29252.8
271.9,68336.6,35731,241816.9
271.9,156276.1,92160,31908.3
272.0,158946.0,89810,236427.9
272.1,134302.7,81930,232474.2
272.1,181785.2,96635,31549.2
272.1,155034.4,94378,30269.9
272.2,86452.1,52843,21754.4
272.2,108086.2,68643,180131.3
272.4,85601.1,54564,203263.7
272.4,74976.7,30710,27185.7
272.4,189129.7,102659,22060.9
272.5,228359.8,119561,159984.2
272.7,182981.8,99888,27459.3
272.8,173447.0,104920,31161.9
272.8,57629.5,41467,252502.8
272.9,203647.1,107581,262143.0
273.0,140918.7,87878,242984.4
273.1,125560.5,70636,252506.6
273.1,138017.1,83076,27036.3
273.1,158467.1,90701,26037.1
273.1,48249.2,30681,7573.6
273.4,156774.5,86678,43797.4
273.6,135503.9,77973,262143.0
273.6,217215.2,127336,262143.0
273.7,156072.5,84305,27139.7
273.8,179054.5,103726,262143.0
273.9,174150.6,104161,27449.9
273.9,204715.7,108058,262143.0
273.9,114767.6,67230,22917.2
273.9,221703.3,127569,186127.5
274.0,231524.3,137789,83731.4
274.0,54816.1,33468,15742.2
274.1,147122.0,83927,262143.0
274.2,134848.0,81960,24483.2
274.3,157324.4,92634,30353.5
274.3,223764.0,136146,229419.2
274.3,145182.2,87167,28807.2
274.4,160220.6,96352,15800.5
274.4,109834.9,66567,31459.9
274.5,91361.4,46968,15902.9
274.5,181408.5,113291,42125.2
274.6,140016.2,94189,262143.0
274.6,166274.9,102414,262143.0
274.7,161682.3,100166,22555.3
274.7,158592.7,101150,30618.6
274.7,181141.0,111249,24712.6
274.7,97433.7,62071,25773.9
274.8,154903.3,96058,262143.0
274.8,163681.4,106174,29290.4
274.9,111804.4,80995,262143.0
274.9,37777.7,30026,12643.9
274.9,185923.9,111108,28459.4
275.0,142135.5,90127,22315.6
275.1,127239.1,82136,241626.1
275.2,139357.9,94711,25825.6
275.3,108143.1,56504,262143.0
275.3,82720.6,54693,20796.6
275.3,126303.8,83252,201324.5
275.4,107062.0,63051,262143.0
275.4,108975.4,72099,243007.9
275.4,59065.5,36163,13123.3
275.5,158925.8,101580,27341.8
275.5,184823.3,115516,22130.4
275.6,165643.1,100595,29767.0
275.7,237136.4,120675,187091.0
275.8,133732.6,83999,22902.2
275.8,100223.0,64091,23330.8
275.8,125226.7,80490,25299.2
276.0,100336.1,74144,189257.7
276.0,221520.8,131967,93721.8
276.1,182118.3,104487,262143.0
276.1,131521.3,82094,34107.9
276.2,110777.9,71033,19186.3
276.2,112913.6,78051,17053.5
276.3,137336.9,91541,20687.5
276.4,140114.5,89501,18102.5
276.4,116415.0,74858,30460.7
276.6,118001.5,74867,40320.4
276.6,91717.9,55054,262143.0
276.6,154094.5,91545,23499.1
276.7,179521.7,107468,25859.4
276.7,69473.0,40024,21472.4
276.8,102024.0,70488,28371.1
276.9,52051.7,35811,14998.6
276.9,173655.3,98784,262143.0
276.9,145492.6,89630,28691.6
277.0,143656.5,73054,193591.1
277.1,148893.4,90124,28125.7
277.4,152345.7,94342,23655.1
277.4,138459.4,79507,37898.0
277.5,67821.0,42557,12412.7
277.5,177483.5,101070,30755.9
277.5,135578.8,80048,29814.0
277.6,174879.1,104098,37433.6
277.7,132274.7,83855,37710.9
277.9,143484.9,92099,26267.4
277.9,173672.5,105786,29695.5
277.9,193617.8,120779,53338.4
277.9,184649.4,113391,23363.7
278.0,153875.3,90093,28618.3
278.0,136858.8,84899,31228.7
278.0,123829.7,80686,35242.5
278.0,227684.3,135365,84067.0
278.0,132210.8,85755,25959.0
278.1,164574.5,103979,24926.0
278.3,189644.5,100666,165760.5
278.4,123591.8,83314,34570.4
278.5,175876.7,107348,262143.0
278.6,174879.9,106633,76386.3
278.8,137180.9,88572,262143.0
278.8,88358.4,53800,255890.6
278.8,207092.3,121775,30083.8
278.9,176518.7,102676,262143.0
278.9,145813.2,92902,211198.3
278.9,181258.7,101504,25693.0
278.9,109333.4,74202,240004.6
278.9,209090.7,126694,219587.8
279.0,150490.9,94954,28019.5
279.1,91451.9,61884,22315.6
279.1,199914.8,114125,37528.6
279.2,62971.0,33791,222012.0
279.2,171337.9,100317,216340.1
279.2,162429.5,96872,25933.7
279.3,140630.9,87851,23171.9
279.3,153291.0,94711,27693.3
279.4,64659.7,49117,186880.5
279.7,148902.0,82546,63211.2
279.7,175376.8,104028,34271.5
279.7,119020.2,81745,32586.0
279.8,40481.2,32393,9513.7
279.8,145260.2,90073,206409.9
279.9,178492.9,104209,41774.5
279.9,138162.2,90739,25624.4
280.0,73284.9,49938,29075.1
280.0,113337.1,76506,246488.7
280.1,77670.1,31577,18026.4
280.1,123724.4,77395,24850.8
280.2,128069.8,66027,262143.0
280.2,69121.3,38219,16202.8
280.2,167314.7,99213,26190.3
280.3,83315.7,51940,262143.0
280.4,69611.1,48518,19437.3
280.5,179222.2,116771,31990.1
280.5,136249.6,89295,19408.2
280.5,176134.1,107593,31450.5
280.5,119707.4,83104,25073.6
280.7,213563.2,132844,83063.1
280.7,137256.6,80552,262143.0
280.8,160299.4,98347,30293.4
281.0,154672.4,87396,224754.9
281.0,220307.9,138175,95907.3
281.2,85936.5,58827,262143.0
281.3,131609.4,86018,242992.8
281.3,129012.8,88936,262143.0
281.3,138583.4,89078,17927.7
281.4,118372.0,76488,16071.2
281.4,47480.9,30659,36299.0
281.5,168826.3,68765,262143.0
281.5,156411.8,99966,27578.7
281.5,79819.7,50235,21401.9
281.6,171396.4,101733,17776.3
281.6,140541.2,91875,29632.6
281.6,54225.6,36568,12732.3
281.7,190004.9,109905,48240.8
281.8,130236.6,89836,262143.0
281.9,158429.7,96114,26502.4
281.9,140768.9,89617,25937.4
281.9,217733.9,135005,66255.0
282.0,87771.8,56637,230303.8
282.1,103699.4,69882,19735.3
282.2,190084.4,119723,40370.2
282.4,119232.4,77530,20497.6
282.5,164907.6,90601,197220.5
282.5,83176.1,43710,262143.0
282.5,225742.9,128950,108466.6
282.6,155235.6,96131,17652.3
282.6,219687.8,135347,222750.9
282.7,135174.8,87433,26117.9
282.8,133541.5,82733,14539.9
282.8,133107.0,82895,206551.8
282.8,163934.2,94893,34710.4
283.0,175290.2,108936,256558.9
283.0,136196.6,88784,24054.6
283.2,134704.4,86220,262143.0
283.4,156379.9,99212,262143.0
283.4,232957.1,140401,78685.5
283.5,164051.9,104134,30125.1
283.5,111706.1,77942,17065.7
283.6,157397.0,99137,17298.8
283.7,134862.0,83823,23111.8
283.7,148788.9,92862,33579.6
283.7,172562.5,100169,23147.5
283.7,169473.7,101497,262143.0
283.7,116310.5,76340,35913.6
283.7,167124.4,98050,262143.0
283.7,159766.6,96070,26126.4
283.9,111273.2,74601,201538.8
283.9,138550.6,86694,25212.7
283.9,165670.4,102041,24294.3
284.0,162926.4,100225,40684.1
284.0,108918.4,77451,224490.8
284.1,64221.3,37648,19834.9
284.1,163015.3,103213,35706.8
284.2,124542.6,77973,221116.2
284.2,135124.9,81325,202978.0
284.3,184663.4,106713,38029.6
284.5,164988.7,103339,262143.0
284.6,165536.3,96338,31674.2
284.6,138226.9,84204,24740.8
284.6,121393.0,73980,254298.2
284.8,147761.6,81472,28120.1
284.9,69670.4,36870,9178.2
284.9,211646.0,119118,233631.4
285.2,83630.0,47569,14494.8
285.2,90364.6,46968,201497.5
285.2,147855.2,89172,37092.4
285.3,181459.2,111644,245728.2
285.3,140543.5,87856,25684.6
285.4,159851.6,95976,23957.8
285.5,162808.6,96593,20461.0
285.5,168405.9,105835,29272.5
285.6,101900.8,49340,232644.4
285.6,152911.2,88355,30132.6
285.7,182442.0,105934,21195.1
285.9,93962.7,55494,23090.2
285.9,143415.5,90326,27362.5
285.9,149983.1,95670,262143.0
286.0,194722.3,114601,22576.0
286.0,199414.0,117269,262143.0
286.1,70698.4,39315,11819.6
286.1,145119.0,89801,262143.0
286.2,192493.9,110706,34099.4
286.2,133995.4,87041,224428.8
286.3,140134.8,86567,18927.8
286.5,203682.2,119132,262143.0
286.6,141640.2,75197,200202.1
286.6,175582.7,105711,262143.0
286.6,155443.1,89660,243305.8
286.7,167678.9,101337,34270.5
286.7,179247.9,116228,262143.0
286.7,168499.5,92045,36227.6
286.8,207690.6,113220,262143.0
286.9,129118.9,53071,44393.4
286.9,165567.5,99280,30818.8
286.9,180019.3,103621,27027.8
286.9,207137.6,121438,72838.7
287.0,157563.9,91606,17101.4
287.0,199881.2,119790,262143.0
287.1,185268.7,100190,35125.9
287.1,160501.4,95247,22430.3
287.2,166174.3,98360,23207.7
287.3,163531.7,96726,27828.7
287.3,128364.6,80439,19954.3
287.3,142557.5,85597,27230.9
287.4,227003.4,71808,262143.0
287.4,92882.4,51118,240533.8
287.5,141960.0,74182,262143.0
287.5,108618.1,62204,223826.2
287.6,150547.8,80512,262143.0
287.7,121797.0,64342,262143.0
287.7,194395.5,106736,37161.0
287.8,69583.0,44222,262143.0
287.9,135708.3,84602,203557.0
288.0,184694.6,107564,24681.6
288.1,69245.3,40931,97240.2
288.1,159168.4,98400,30066.8
288.2,189569.6,84846,262143.0
288.2,155252.8,86844,31112.1
288.3,105803.1,43600,30789.7
288.3,170831.7,98548,24459.7
288.5,120171.5,75490,33693.4
288.6,151782.5,92759,23822.4
288.8,124812.5,79874,262143.0
288.8,85266.5,43791,17089.2
288.9,189030.7,115193,23663.6
288.9,194539.0,113851,262143.0
288.9,137789.3,81843,93774.4
289.0,233312.8,132603,262143.0
289.1,178559.9,105814,27195.1
289.1,82005.3,41479,27430.1
289.2,53721.7,30712,18042.4
289.2,154332.4,94692,262143.0
289.4,94788.7,65035,15546.7
289.5,150929.2,94599,29850.6
289.6,155585.8,74067,216403.0
289.6,202315.6,110477,144865.3
289.6,183904.5,106198,35785.8
289.6,123835.9,81472,32183.7
289.7,153248.9,97466,21983.8
289.7,149867.6,94856,18280.2
289.8,173320.7,107956,262143.0
289.9,128497.2,84222,23018.7
289.9,165582.3,100739,18730.4
289.9,152420.6,96533,235127.8
290.1,133690.4,86697,212616.7
290.1,81882.8,46513,250624.7
290.3,176939.1,94482,41741.6
290.3,127642.3,80840,21577.7
290.5,92703.0,59883,20700.7
290.5,124403.8,80610,14942.2
290.6,89884.9,63949,163878.7
290.6,175202.0,103890,34207.5
290.7,173803.5,98000,19961.8
290.7,162772.7,100653,34201.0
290.8,170277.1,100619,32638.7
290.8,127250.0,87929,31731.6
290.8,133986.1,83688,31305.8
290.9,161034.9,99521,24565.0
290.9,134693.5,89544,25335.8
291.0,107230.5,71680,18768.0
291.0,189325.5,117694,262143.0
291.1,114438.5,77071,207646.9
291.1,101001.4,72113,259129.8
291.2,144628.4,89219,13574.5
291.2,58010.9,34108,13192.0
291.2,145536.3,86419,26422.5
291.2,156688.7,97954,262143.0
291.3,155436.0,86601,37937.5
291.3,97134.2,66736,256238.4
291.3,58267.6,37272,14208.1
291.5,162088.7,94739,218784.1
291.5,55142.9,35930,27249.7
291.6,226474.5,127291,221041.0
291.7,211199.0,123483,262143.0
291.8,104665.9,65916,246855.3
291.9,69540.1,43142,183268.0
291.9,93839.5,58759,15973.4
291.9,146111.2,72177,34837.3
292.0,161356.3,99644,24590.4
292.1,53208.5,31492,164042.2
292.1,190300.5,107429,27937.7
292.2,62458.5,33843,25130.9
292.2,167390.3,105230,39013.8
292.3,145377.2,87879,23882.6
292.3,87655.6,51578,262143.0
292.5,72964.3,33255,13798.3
292.5,44633.2,30160,16091.9
292.5,59016.4,33370,11000.8
292.6,49080.7,32054,229456.8
292.7,210566.5,122851,229101.5
292.8,47675.2,34522,206818.8
292.8,51532.3,34471,109583.3
292.8,233761.3,128808,260461.8
292.8,130132.9,79807,207084.8
292.9,173748.1,101551,43890.5
292.9,148623.5,79975,88821.5
292.9,92240.5,58760,262143.0
293.0,99308.0,48935,260662.9
293.0,150954.2,89011,36765.3
293.1,149149.3,92007,34628.7
293.1,163135.4,93442,32665.0
293.3,166704.7,102938,47831.9
293.5,159374.3,94457,27102.1
293.5,150302.9,85970,21566.4
293.6,159187.9,86126,38689.5
293.6,160765.0,97609,23937.1
293.7,153857.3,89122,79643.4
293.7,163703.3,90262,29840.3
293.7,174070.3,95910,34931.3
293.8,181524.7,105134,15856.9
293.9,99886.8,67816,248451.4
293.9,148285.8,89235,262143.0
293.9,184406.8,108174,30003.9
293.9,102747.1,67511,18736.1
293.9,243906.0,129746,92201.8
294.0,118425.8,70982,22697.2
294.0,136996.1,74907,37975.1
294.1,181115.2,108425,262143.0
294.2,71012.8,36900,22764.9
294.2,164147.1,94849,27909.5
294.3,64336.0,33983,15399.1
294.3,134392.4,87093,24056.5
294.3,89306.9,55703,10885.2
294.4,83495.9,59415,22028.9
294.4,70648.5,44587,12362.9
294.4,179531.0,101725,196887.7
294.5,86623.7,45626,256087.0
294.5,145633.0,93337,20476.0
294.6,188134.4,114397,262143.0
294.6,142464.7,91202,35776.4
294.7,142313.3,89967,26546.5
294.8,141311.8,90173,31441.1
294.9,157937.5,98439,26106.6
295.0,142052.8,89725,23414.5
295.2,172674.0,108236,253749.2
295.2,157248.0,94275,262143.0
295.3,180148.0,102433,41595.0
295.3,121588.0,75250,27172.6
295.3,224958.2,140054,55713.8
295.6,132276.3,81297,18805.6
295.6,67159.6,33107,19954.3
295.7,110674.2,64065,25259.7
295.7,150279.5,94262,22894.6
295.8,176560.0,101693,190998.6
295.9,103598.8,60931,31453.3
296.1,165125.2,97781,38425.3
296.2,152282.5,89691,27778.9
296.2,135332.3,82533,34900.3
296.3,196234.0,109520,25720.3
296.4,134423.6,83242,27022.2
296.4,53328.6,31303,18815.0
296.5,182584.7,108868,29260.3
296.6,138371.2,77340,17835.6
296.7,167013.6,104360,25400.7
296.7,155798.8,93178,18074.3
296.8,153653.0,89537,262143.0
296.8,168477.7,96909,262143.0
296.8,197060.8,102240,34915.4
296.9,110348.9,54678,262143.0
296.9,94613.2,60019,16313.7
296.9,108306.9,77684,261817.3
297.0,212273.9,118494,33396.3
297.0,166779.6,99670,30672.2
297.1,90964.4,45121,107918.6
297.1,116241.8,69273,262143.0
297.2,223316.3,125066,73175.2
297.2,127714.1,80993,23565.8
297.3,114376.9,60217,30075.3
297.3,55241.2,39918,7187.2
297.3,207537.7,123365,88392.9
297.5,149630.5,91751,25695.8
297.6,179651.2,110287,27643.5
297.6,171756.0,94345,27486.5
297.6,170708.5,95779,28962.3
297.7,168653.9,89244,40461.4
297.7,190537.6,95381,42219.2
297.7,168707.0,100839,36601.7
297.7,175987.5,96627,262143.0
297.8,115925.2,72449,234357.0
297.8,105491.9,68424,240008.3
297.9,150354.4,89685,23698.3
298.1,186012.8,104650,30033.9
298.2,168347.4,97227,49848.2
298.2,144933.4,89739,22874.9
298.4,151870.7,79802,262143.0
298.5,189072.0,101842,262143.0
298.5,160547.4,89620,25885.7
298.6,82672.2,34629,262143.0
298.7,168611.0,97169,18295.2
298.8,143901.4,92207,29150.3
298.9,101046.7,64606,14332.2
298.9,166776.5,86158,39811.8
299.0,142155.8,81735,17474.6
299.1,207412.1,113587,111995.4
299.2,57594.4,34414,16812.8
299.2,227971.4,131017,84981.6
299.3,184785.9,100903,25377.2
299.4,188233.5,103318,29249.0
299.4,160024.8,83858,29076.1
299.4,142623.0,85654,245095.6
299.5,135189.6,60023,23918.3
299.5,110321.6,59913,18761.5
299.6,202478.6,111342,31377.2
299.6,173143.6,98684,19547.3
299.6,143853.8,80319,27464.9
299.7,91274.8,58428,19331.1
299.8,218666.0,111583,48175.9
299.8,164659.5,84135,262143.0
299.9,134849.5,73737,41618.5
300.0,115058.6,63772,205925.8
300.3,132617.9,72682,15463.9
300.4,172390.1,95215,20892.4
300.4,140414.8,84947,262143.0
300.4,81709.7,41130,17013.1
300.6,168838.0,103903,262143.0
300.6,189584.5,109119,262143.0
300.9,157733.9,95398,27449.9
300.9,214805.8,114654,171437.2
300.9,103605.8,58613,164401.3
301.0,153426.8,88414,24000.1
301.0,175678.6,101248,25295.4
301.0,174447.8,105081,262143.0
301.0,172748.2,101830,25728.7
301.1,128046.4,74379,39518.5
301.2,134906.5,85047,17777.3
301.2,177255.0,100872,211705.9
301.2,189978.4,111374,262143.0
301.3,83558.3,52897,16417.1
301.4,125229.8,83852,22105.0
301.4,194159.2,113753,28328.8
301.5,105245.4,74304,245351.3
301.7,109139.2,75152,24689.1
301.7,202881.9,119271,226532.5
301.7,158165.3,94769,20269.2
301.7,132994.7,78742,29715.3
301.9,96384.6,55293,262143.0
302.1,160752.5,97244,20679.1
302.2,162813.3,94882,20432.8
302.4,176164.5,103532,31343.4
302.4,111969.8,69542,18234.1
302.5,82573.9,41919,165727.6
302.6,153284.8,78065,262143.0
302.6,180062.2,102912,23379.7
302.8,187110.3,110203,35103.4
302.8,169851.2,94159,247804.7
302.9,136756.6,84522,229392.9
303.0,208227.2,122330,58728.4
303.0,82556.0,46910,19342.4
303.1,112958.8,69040,240224.5
303.2,131223.3,64331,262143.0
303.2,193075.0,114051,29673.9
303.2,121141.8,75342,31009.7
303.2,133422.9,80066,31415.7
303.3,174211.4,101629,22198.1
303.4,180315.7,102849,31728.8
303.4,115720.0,62686,262143.0
303.6,158735.5,91426,26395.2
303.6,138559.2,79146,27225.2
303.7,220785.2,125890,262143.0
303.8,152024.3,94921,22272.4
303.8,146092.4,77571,34448.2
303.9,193260.6,110945,262143.0
304.0,82482.7,35046,16249.8
304.3,172241.9,102928,26405.5
304.3,135073.4,85215,28176.5
304.3,66562.9,30312,20578.5
304.3,167713.3,95535,262143.0
304.3,173518.0,97636,27480.9
304.5,178905.5,103225,262143.0
304.5,177277.6,96756,21772.3
304.5,147074.5,84963,23929.6
304.6,96163.9,62344,162408.5
304.6,73890.2,51407,22415.2
304.7,198379.0,111610,30675.0
304.8,142758.7,88748,21639.7
304.8,123765.7,76455,154476.8
304.9,148108.7,88229,23011.2
304.9,156181.0,96802,15801.4
304.9,102610.6,53929,226846.4
305.0,158761.2,87562,209942.4
305.0,163972.4,95053,17121.2
305.0,61372.0,30917,20740.2
305.1,83262.7,49065,181220.7
305.1,64374.2,35784,16762.1
305.1,171878.5,95066,27207.4
305.1,98353.3,61989,11742.5
305.2,175118.6,107938,22935.1
305.2,117033.5,78566,32693.2
305.2,123130.0,76638,34743.3
305.3,58314.4,37729,6529.2
305.3,91147.7,64546,184569.9
305.3,131071.2,83190,20634.9
305.3,160050.5,92057,33006.2
305.3,159869.6,102015,34075.9
305.4,213836.2,113829,254143.1
305.4,172615.5,93556,38536.2
305.4,54680.3,36255,11484.9
305.4,134469.7,84386,26068.1
305.5,148876.3,90092,31980.7
305.6,231776.2,139962,70197.3
305.6,200811.8,119534,89756.8
305.7,155591.3,95056,29292.3
305.7,165849.0,106534,36675.0
305.8,155393.2,101024,262143.0
305.8,182307.8,113139,31779.5
305.8,49953.5,30048,20507.0
305.8,158006.9,91570,18864.9
305.9,172465.8,87037,248825.5
305.9,51545.5,30196,11405.0
305.9,54009.5,30101,11984.1
305.9,243650.2,134548,83801.0
306.0,71178.1,51766,15224.2
306.0,137658.3,87622,246434.2
306.1,111561.8,77445,24759.6
306.1,130523.6,88986,37785.2
306.1,166225.8,96832,24540.6
306.1,153120.2,86161,24880.9
306.2,137940.7,85876,27019.4
306.3,158106.8,97119,31212.7
306.3,75095.3,48945,260847.2
306.3,139396.9,87217,27251.5
306.4,153312.9,89191,26207.2
306.4,156498.4,86065,262143.0
306.5,139939.0,85582,262143.0
306.6,153091.4,93406,38429.1
306.6,185958.2,112222,29799.9
306.6,98939.1,64246,14708.2
306.6,120056.8,83468,21647.3
306.6,135642.8,79509,262143.0
306.6,173067.2,93694,27859.7
306.8,158243.3,100847,29859.1
306.9,142917.8,95804,26561.6
307.0,158170.0,88870,32027.7
307.1,146544.8,86303,37207.1
307.1,125684.5,86742,60393.1
307.1,147847.4,92628,18393.0
307.2,155681.8,94360,22273.3
307.2,241447.4,139030,243012.6
307.2,89651.6,56613,262143.0
307.4,133894.0,75934,13429.8
307.4,86216.5,47880,184873.6
307.6,135613.1,82194,262143.0
307.6,149716.3,88438,24172.1
307.6,133153.0,80017,37933.7
307.7,137589.7,87708,20901.8
307.7,154081.2,94176,35618.5
307.8,212050.0,132075,82939.0
307.9,230228.7,127112,262143.0
307.9,57890.0,42078,23940.9
308.1,187910.6,100704,32069.0
308.1,238466.3,120919,262143.0
308.1,80245.6,40227,22991.5
308.3,101409.4,55517,25819.9
308.3,157102.9,96292,16591.0
308.3,126198.5,78744,17132.4
308.3,49425.5,32660,20230.7
308.3,55166.3,35913,174521.3
308.3,186836.5,113573,262143.0
308.4,56089.0,36804,16837.3
308.4,110072.0,68943,262143.0
308.5,99908.6,65944,262143.0
308.5,157914.1,94059,20081.2
308.6,168366.1,102657,238349.2
308.6,170736.5,101043,24599.8
308.6,83103.5,58461,8655.5
308.7,112047.0,75491,14902.8
308.7,164058.2,97169,34671.9
308.7,160917.9,92851,262143.0
308.7,83993.5,58405,262143.0
308.8,138248.8,88165,19979.7
308.8,102401.5,61993,28188.7
309.0,148172.7,79781,30707.9
309.0,235792.4,128796,254857.5
309.1,155769.1,100322,245804.4
309.2,76430.6,51161,262143.0
309.4,118179.4,82464,246252.7
309.5,187198.4,105309,30019.8
309.5,142572.3,91626,25398.8
309.6,113150.7,69738,13307.6
309.6,94707.6,67565,228186.9
309.6,92858.2,59519,17873.2
309.7,110268.6,65445,262143.0
309.7,163625.3,93626,23395.7
309.8,136545.2,73106,262143.0
309.9,202973.2,126025,262143.0
309.9,142972.4,84074,24948.5
309.9,183816.4,107631,32134.8
310.0,187593.9,105111,36005.8
310.1,158265.1,92694,15691.4
310.1,155844.8,91327,38314.4
310.1,141019.3,91501,18419.3
310.2,195146.6,113203,34119.2
310.3,58397.0,38345,15177.2
310.5,79570.1,45493,13799.2
310.6,118613.8,71973,262143.0
310.7,133536.0,77571,262143.0
310.7,189842.6,108921,26157.4
310.8,114004.8,66858,21315.4
311.0,158359.5,107085,262143.0
311.0,141993.5,89887,20962.0
311.1,153276.2,89403,25058.5
311.2,147201.6,87937,220251.4
311.3,89225.8,59248,14009.8
311.3,64239.2,39173,23455.8
311.3,142979.5,76343,262143.0
311.5,140350.9,79836,13149.7
311.7,145456.7,84361,29779.2
311.7,172195.9,91654,108913.1
311.7,50516.7,31982,18190.9
311.8,123464.6,75782,262143.0
311.8,87624.4,53212,26440.3
311.9,130337.2,83697,23800.8
311.9,140687.0,83403,23726.5
312.0,147894.2,88000,22544.0
312.1,167398.1,103558,23005.6
312.1,165281.2,101973,28263.9
312.1,123144.1,76280,33083.3
312.1,139439.8,86815,23187.0
312.2,145824.9,94898,27293.8
312.2,61776.8,30822,120282.4
312.3,60772.9,33158,16679.4
